Project,Site,Date,Time,Type,Location,lat,lon,ID,bottle_type,filtered_uM,SpC_uScm2,temp_C,sampled_by,collection_notes,status_location,DOC_mgL,DOC_file,DOC_notes,Network Role,Discharge,Discharge Notes,,,
BEGI,SLO_W,1/19/24,16:30,ground water,SLO west well,,,d_358,60_mL_dark,0.45,558,9.3,"ET, WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/19/24,16:30,ground water,SLO west well,,,i_356,iso_vial,0.45,558,9.3,"ET, WM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,367,60_mL,0.45,875,13.6,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,368,60_mL,0.45,875,13.6,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,374,60_mL,0.45,875,13.6,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,d_367,60_mL_dark,0.45,875,13.6,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,d_368,60_mL_dark,0.45,875,13.6,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,1/25/24,11:45,ground water,VDO west well,,,i_367,iso_vial,0.45,875,13.6,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,371,60_mL,0.45,888,13.5,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,382,60_mL,0.45,888,13.5,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,385,60_mL,0.45,888,13.5,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,d_371,60_mL_dark,0.45,888,13.5,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,d_382,60_mL_dark,0.45,888,13.5,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,1/25/24,12:15,ground water,VDO south well,,,i_371,iso_vial,0.45,888,13.5,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,376,60_mL,0.45,755,8.6,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,378,60_mL,0.45,755,8.6,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,380,60_mL,0.45,755,8.6,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,d_376,60_mL_dark,0.45,755,8.6,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,d_378,60_mL_dark,0.45,755,8.6,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,1/25/24,13:00,ground water,SLO central well,,,d_376,iso_vial,0.45,755,8.6,"ET,SMG.RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,370,60_mL,0.45,590,10.1,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,375,60_mL,0.45,590,10.1,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,383,60_mL,0.45,590,10.1,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,d_370,60_mL_dark,0.45,590,10.1,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,d_375,60_mL_dark,0.45,590,10.1,"ET,SMG.RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,1/25/24,13:30,ground water,SLO west well,,,i_370,iso_vial,0.45,590,10.1,"ET,SMG.RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,372,60_mL,0.45,895,12.8,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,391,60_mL,0.45,895,12.8,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,395,60_mL,0.45,895,12.8,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,d_372,60_mL_dark,0.45,895,12.8,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,d_391,60_mL_dark,0.45,895,12.8,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/6/24,8:45,ground water,VDO west well,,,i_372,iso_vial,0.45,895,12.8,"ET,AW,RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,390,60_mL,0.45,886,13.4,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,393,60_mL,0.45,886,13.4,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,399,60_mL,0.45,886,13.4,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,d_390,60_mL_dark,0.45,886,13.4,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,d_393,60_mL_dark,0.45,886,13.4,"ET,AW,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/6/24,9:30,ground water,VDO south well,,,i_390,iso_vial,0.45,886,13.4,"ET,AW,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,303,60_mL,0.45,814,8,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,360,60_mL,0.45,814,8,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,396,60_mL,0.45,814,8,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,d_303,60_mL_dark,0.45,814,8,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,d_360,60_mL_dark,0.45,814,8,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/6/24,10:30,ground water,SLO central well,,,i_303,iso_vial,0.45,814,8,"ET,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,394,60_mL,0.45,608,10.1,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,397,60_mL,0.45,608,10.1,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,398,60_mL,0.45,608,10.1,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,d_394,60_mL_dark,0.45,608,10.1,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,d_397,60_mL_dark,0.45,608,10.1,"ET,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/6/24,11:00,ground water,SLO west well,,,i_394,iso_vial,0.45,608,10.1,"ET,RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,373,60_mL,0.45,913,14.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,386,60_mL,0.45,913,14.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,389,60_mL,0.45,913,14.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,d_373,60_mL_dark,0.45,913,14.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,d_386,60_mL_dark,0.45,913,14.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,2/20/24,11:30,ground water,VDO west well,,,i_373,iso_vial,0.45,913,14.4,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,369,60_mL,0.45,896,14.1,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,379,60_mL,0.45,896,14.1,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,384,60_mL,0.45,896,14.1,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,d_369,60_mL_dark,0.45,896,14.1,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,d_379,60_mL_dark,0.45,896,14.1,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,2/20/24,12:15,ground water,VDO south well,,,i_369,iso_vial,0.45,896,14.1,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,331,60_mL,0.45,1115,10.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,377,60_mL,0.45,1115,10.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,388,60_mL,0.45,1115,10.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,d_331,60_mL_dark,0.45,1115,10.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,d_377,60_mL_dark,0.45,1115,10.4,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,2/20/24,13:00,ground water,SLO central well,,,i_331,iso_vial,0.45,1115,10.4,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,381,60_mL,0.45,597,11.7,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,387,60_mL,0.45,597,11.7,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,392,60_mL,0.45,597,11.7,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,d_381,60_mL_dark,0.45,597,11.7,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,d_387,60_mL_dark,0.45,597,11.7,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,2/20/24,13:30,ground water,SLO west well,,,i_381,iso_vial,0.45,597,11.7,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,401,60_mL,0.45,902,14.6,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,406,60_mL,0.45,902,14.6,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,412,60_mL,0.45,902,14.6,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,d_401,60_mL_dark,0.45,902,14.6,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,d_406,60_mL_dark,0.45,902,14.6,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/5/24,13:00,ground water,VDO west well,,,i_401,iso_vial,0.45,902,14.6,"ET,SMG,WM",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,403,60_mL,0.45,893,14.4,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,404,60_mL,0.45,893,14.4,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,411,60_mL,0.45,893,14.4,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,d_403,60_mL_dark,0.45,893,14.4,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,d_404,60_mL_dark,0.45,893,14.4,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/5/24,13:30,ground water,VDO south well,,,i_403,iso_vial,0.45,893,14.4,"ET,SMG,WM",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,408,60_mL,0.45,1350,11.3,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,410,60_mL,0.45,1350,11.3,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,414,60_mL,0.45,1350,11.3,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,d_408,60_mL_dark,0.45,1350,11.3,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,d_410,60_mL_dark,0.45,1350,11.3,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/5/24,14:15,ground water,SLO central well,,,i_408,iso_vial,0.45,1350,11.3,"ET,SMG,WM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,400,60_mL,0.45,422,11.8,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,402,60_mL,0.45,422,11.8,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,407,60_mL,0.45,422,11.8,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,d_400,60_mL_dark,0.45,422,11.8,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,d_402,60_mL_dark,0.45,422,11.8,"ET,SMG,WM",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/5/24,14:30,ground water,SLO west well,,,i_400,iso_vial,0.45,422,11.8,"ET,SMG,WM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,409,60_mL,0.45,892,13.9,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,418,60_mL,0.45,892,13.9,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,424,60_mL,0.45,892,13.9,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,d_409,60_mL_dark,0.45,892,13.9,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,d_418,60_mL_dark,0.45,892,13.9,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_W,3/19/24,13:00,ground water,VDO west well,,,i_409,iso_vial,0.45,892,13.9,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,416,60_mL,0.45,897,,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,420,60_mL,0.45,897,,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,422,60_mL,0.45,897,,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,d_416,60_mL_dark,0.45,897,,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,d_420,60_mL_dark,0.45,897,,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,VDO_S,3/19/24,13:30,ground water,VDO south well,,,i_416,iso_vial,0.45,897,,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,415,60_mL,0.45,1487,12.4,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,417,60_mL,0.45,1487,12.4,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,421,60_mL,0.45,1487,12.4,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,d_415,60_mL_dark,0.45,1487,12.4,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,d_417,60_mL_dark,0.45,1487,12.4,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_C,3/19/24,14:00,ground water,SLO central well,,,i_415,iso_vial,0.45,1487,12.4,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,413,60_mL,0.45,564,11.8,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,423,60_mL,0.45,564,11.8,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,426,60_mL,0.45,564,11.8,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,d_413,60_mL_dark,0.45,564,11.8,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,d_423,60_mL_dark,0.45,564,11.8,"ET,SMG",,lab freezer,,,,,,,,,
BEGI,SLO_W,3/19/24,14:30,ground water,SLO west well,,,i_413,iso_vial,0.45,564,11.8,"ET,SMG",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,439,60_mL,0.45,904,13.5,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,440,60_mL,0.45,904,13.5,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,447,60_mL,0.45,904,13.5,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,d_439,60_mL_dark,0.45,904,13.5,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,d_440,60_mL_dark,0.45,904,13.5,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/2/24,8:45,ground water,VDO west well,,,i_439,iso_vial,0.45,904,13.5,"ET,AJW,HM",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,441,60_mL,0.45,897,13.3,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,442,60_mL,0.45,897,13.3,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,444,60_mL,0.45,897,13.3,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,d_441,60_mL_dark,0.45,897,13.3,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,d_442,60_mL_dark,0.45,897,13.3,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/2/24,9:15,ground water,VDO south well,,,i_441,iso_vial,0.45,897,13.3,"ET,AJW,HM",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,443,60_mL,0.45,1557,10,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,445,60_mL,0.45,1557,10,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,446,60_mL,0.45,1557,10,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,d_443,60_mL_dark,0.45,1557,10,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,d_445,60_mL_dark,0.45,1557,10,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/2/24,9:45,ground water,SLO central well,,,i_443,iso_vial,0.45,1557,10,"ET,AJW,HM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,449,60_mL,0.45,600,11.1,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,450,60_mL,0.45,600,11.1,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,451,60_mL,0.45,600,11.1,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,d_449,60_mL_dark,0.45,600,11.1,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,d_450,60_mL_dark,0.45,600,11.1,"ET,AJW,HM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/2/24,10:15,ground water,SLO west well,,,i_449,iso_vial,0.45,600,11.1,"ET,AJW,HM",,lab refrigerator,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,458,60_mL,0.45,800,19.3,"WM,SMG,RM",SPC estimated for VDO west well,lab freezer,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,463,60_mL,0.45,800,19.3,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,465,60_mL,0.45,800,19.3,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,d_458,60_mL_dark,0.45,800,19.3,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,d_463,60_mL_dark,0.45,800,19.3,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_W,4/16/24,13:15,ground water,VDO west well,,,i_458,iso_vial,0.45,800,19.3,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,454,60_mL,0.45,905,16,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,457,60_mL,0.45,905,16,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,464,60_mL,0.45,905,16,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,d_454,60_mL_dark,0.45,905,16,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,d_457,60_mL_dark,0.45,905,16,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,VDO_S,4/16/24,14:00,ground water,VDO south well,,,i_454,iso_vial,0.45,905,16,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,453,60_mL,0.45,1238,12,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,456,60_mL,0.45,1238,12,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,462,60_mL,0.45,1238,12,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,d_453,60_mL_dark,0.45,1238,12,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,d_456,60_mL_dark,0.45,1238,12,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_C,4/16/24,14:45,ground water,SLO central well,,,i_453,iso_vial,0.45,1238,12,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,452,60_mL,0.45,627,13,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,455,60_mL,0.45,627,13,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,459,60_mL,0.45,627,13,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,d_452,60_mL_dark,0.45,627,13,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,d_455,60_mL_dark,0.45,627,13,"WM,SMG,RM",,lab freezer,,,,,,,,,
BEGI,SLO_W,4/16/24,15:30,ground water,SLO west well,,,i_452,iso_vial,0.45,627,13,"WM,SMG,RM",,lab refrigerator,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
